"Time","Event","Variable_11","Variable_12","Variable_13","Variable_14","Variable_Z01","Variable_21","Variable_22","Variable_23","Variable_24","Variable_Z02","Variable_31","Variable_32","Variable_33","Variable_34","Variable_Z03"
0.00376927473067689,1,0.120156609201428,1.69927106341424,2.40313218402857,2.94322381766506,3.79968560999259,0.441455479616575,6.24312326457679,8.82910959233149,10.8134066921623,13.9600480115041,0.84141836593643,11.8994526473711,16.8283673187286,20.6104565675067,26.6079850145616
0.00478927855243311,1,0.242881905155459,3.43486884325866,4.85763810310918,5.94936735385933,7.68060022732243,0.448266763615329,6.33944936665892,8.96533527230658,10.9802483950636,14.1754397237673,0.152915734702319,2.16255505916265,3.05831469404637,3.74565523663483,4.83562011737376
0.00526173137180411,1,0.243264200046306,3.44027530945328,4.86528400092613,5.95873162799782,7.69268945325166,0.172780359721573,2.4434832802995,3.45560719443145,4.2322371889238,5.46379471663386,0.895551999794643,12.6650178391993,17.9110399958929,21.9364543762594,28.3198408246972
0.00546580758290297,1,0.233528593454481,3.3025930406524,4.67057186908963,5.72025894313335,7.3848225409165,0.284052149537298,4.01710402296878,5.68104299074596,6.95782826707125,8.98251766804606,0.792901510747984,11.2133207012592,15.8580302149597,19.4220411761447,25.0737473415211
0.0055159777894878,1,0.102512294840846,1.44974277673913,2.05024589681691,2.51102814721816,3.241723398678,0.568430340114808,8.03881896254713,11.3686068022962,13.9236428759798,17.9753456590697,0.409652375508194,5.79335945302044,8.19304751016389,10.0343929191408,12.9543455550447
0.00691446247980476,1,0.306884129928397,4.33999698621807,6.13768259856795,7.5170952848255,9.70452828332782,0.245813229946022,3.47632403600401,4.91626459892045,6.02116985393185,7.77329685632139,0.624477767104938,8.8314492764027,12.4895553420988,15.2965188511969,19.7477209218778
0.0072629538159182,1,0.218682569273969,3.0926385532184,4.37365138547938,5.35660710362058,6.91535003483295,0.61845778399291,8.74631385877983,12.3691556798582,15.1490599823505,19.5573523407802,0.694748663626237,9.82522982540808,13.8949732725247,17.0177972536479,21.9698817841709
0.0078868151046789,1,0.287980067941245,4.07265317775635,5.75960135882491,7.05404222548083,9.10672935424373,0.469982192176346,6.64655190249627,9.39964384352692,11.5121655902671,14.8621418699622,0.705900690126827,9.98294329665886,14.1180138025365,17.2909649988923,22.3225398268551
0.00893626856824591,1,0.267294195369118,3.7801107623461,5.34588390738236,6.54734389862137,8.45258462708443,0.562568485858091,7.95591982464209,11.2513697171618,13.7800573572246,17.7899775514379,0.723532015563101,10.2322878922048,14.470640311262,17.7228425069706,22.880091292318
0.00931304999972346,1,0.185206877316705,2.61922077746055,3.70413754633411,4.53662346280173,5.85675570648164,0.123259434561058,1.74315164046687,2.46518869122115,3.01922720658565,3.89780556317419,0.747344383341784,10.5690456268531,14.9468876668357,18.3061240132232,23.6331044789404
